,‰·“x,Ž¼“x
2016/1/24 5:39,22.5955,30
2016/1/24 5:40,22.548,30.024998
2016/1/24 5:41,22.544998,30.1
2016/1/24 5:42,22.526842,30.09474
2016/1/24 5:43,22.547998,30.1
2016/1/24 5:44,22.553501,30.005
2016/1/24 5:45,22.566,29.945002
2016/1/24 5:46,22.538502,29.889996
2016/1/24 5:47,22.515263,29.790524
2016/1/24 5:48,22.485998,29.714497
2016/1/24 5:49,22.527,29.790995
2016/1/24 5:50,22.520496,29.799994
2016/1/24 5:51,22.532999,29.763998
2016/1/24 5:52,22.522999,29.709997
2016/1/24 5:53,22.478422,29.785782
2016/1/24 5:54,22.466497,29.799994
2016/1/24 5:55,22.488998,29.799994
2016/1/24 5:56,22.4845,29.799994
2016/1/24 5:57,22.5125,29.763998
2016/1/24 5:58,22.466316,29.709997
2016/1/24 5:59,22.4755,29.619995
2016/1/24 6:00,22.452002,29.639996
2016/1/24 6:01,22.442005,29.704998
2016/1/24 6:02,22.424503,29.649994
2016/1/24 6:03,22.424002,29.582996
2016/1/24 6:04,22.423162,29.595787
2016/1/24 6:05,22.403503,29.582996
2016/1/24 6:06,22.419504,29.551498
2016/1/24 6:07,22.419003,29.546997
2016/1/24 6:08,22.408504,29.582996
2016/1/24 6:09,22.394737,29.519997
2016/1/24 6:10,22.382,29.508999
2016/1/24 6:11,22.376003,29.429005
2016/1/24 6:12,22.360497,29.4165
2016/1/24 6:13,22.357,29.425003
2016/1/24 6:14,22.353,29.456997
2016/1/24 6:15,22.4,29.451584
2016/1/24 6:16,22.407503,29.420004
2016/1/24 6:17,22.419003,29.420004
2016/1/24 6:18,22.435505,29.420004
2016/1/24 6:19,22.403503,29.460001
2016/1/24 6:20,22.421057,29.519997
2016/1/24 6:21,22.434002,29.519999
2016/1/24 6:22,22.430504,29.519999
2016/1/24 6:23,22.404503,29.519999
2016/1/24 6:24,22.431501,29.519999
2016/1/24 6:25,22.432632,29.519997
2016/1/24 6:26,22.418503,29.519999
2016/1/24 6:27,22.411003,29.519999
2016/1/24 6:28,22.426004,29.519999
2016/1/24 6:29,22.433004,29.519999
2016/1/24 6:30,22.428003,29.5245
2016/1/24 6:31,22.436844,29.557894
2016/1/24 6:32,22.412004,29.587494
2016/1/24 6:33,22.418503,29.609991
2016/1/24 6:34,22.413504,29.609991
2016/1/24 6:35,22.421003,29.609991
2016/1/24 6:36,22.417896,29.609991
2016/1/24 6:37,22.4575,29.609991
2016/1/24 6:38,22.469004,29.609991
2016/1/24 6:39,22.452503,29.609991
2016/1/24 6:40,22.452501,29.609991
2016/1/24 6:41,22.430004,29.675
2016/1/24 6:42,22.454737,29.709997
2016/1/24 6:43,22.432505,29.709997
2016/1/24 6:44,22.419003,29.639994
2016/1/24 6:45,22.416,29.63499
2016/1/24 6:46,22.413502,29.699997
2016/1/24 6:47,22.415268,29.709997
2016/1/24 6:48,22.432001,29.694996
2016/1/24 6:49,22.441004,29.609991
2016/1/24 6:50,22.424501,29.533499
2016/1/24 6:51,22.431004,29.450003
2016/1/24 6:52,22.433502,29.420004
2016/1/24 6:53,22.436317,29.441053
2016/1/24 6:54,22.435001,29.49
2016/1/24 6:55,22.423002,29.435001
2016/1/24 6:56,22.419504,29.430004
2016/1/24 6:57,22.422503,29.420004
2016/1/24 6:58,22.446844,29.420006
2016/1/24 6:59,22.432503,29.420004
2016/1/24 7:00,22.415,29.420004
2016/1/24 7:01,22.388498,29.465
2016/1/24 7:02,22.3835,29.519999
2016/1/24 7:03,22.379505,29.459005
2016/1/24 7:04,22.381578,29.420006
2016/1/24 7:05,22.397505,29.420004
2016/1/24 7:06,22.390003,29.460001
2016/1/24 7:07,22.3755,29.429504
2016/1/24 7:08,22.390003,29.420004
2016/1/24 7:09,22.408949,29.420006
2016/1/24 7:10,22.379002,29.420004
2016/1/24 7:11,22.362494,29.439499
2016/1/24 7:12,22.363,29.472
2016/1/24 7:13,22.373001,29.484003
2016/1/24 7:14,22.364206,29.47053
2016/1/24 7:15,22.344995,29.480001
2016/1/24 7:16,22.369,29.516998
2016/1/24 7:17,22.384003,29.440002
2016/1/24 7:18,22.354996,29.321997
2016/1/24 7:19,22.363499,29.129498
2016/1/24 7:20,22.341576,29.196312
2016/1/24 7:21,22.347996,29.213501
2016/1/24 7:22,22.341997,29.2125
2016/1/24 7:23,22.337,29.211496
2016/1/24 7:24,22.319498,29.14999
2016/1/24 7:25,22.318417,28.981583
2016/1/24 7:26,22.291502,28.856998
2016/1/24 7:27,22.290997,28.824997
2016/1/24 7:28,22.271503,28.715002
2016/1/24 7:29,22.257998,28.513
2016/1/24 7:30,22.268503,28.530005
2016/1/24 7:31,22.304733,28.582636
2016/1/24 7:32,22.321497,28.536001
2016/1/24 7:33,22.318996,28.600506
2016/1/24 7:34,22.339497,28.541
2016/1/24 7:35,22.305996,28.535004
2016/1/24 7:36,22.321579,28.55158
2016/1/24 7:37,22.294498,28.530005
2016/1/24 7:38,22.312,28.551
2016/1/24 7:39,22.312,28.565002
2016/1/24 7:40,22.276499,28.630001
2016/1/24 7:41,22.288004,28.630001
2016/1/24 7:42,22.271053,28.630001
2016/1/24 7:43,22.278004,28.625004
2016/1/24 7:44,22.241001,28.605001
2016/1/24 7:45,22.207,28.605005
2016/1/24 7:46,22.168999,28.470005
2016/1/24 7:47,22.130526,28.339998
2016/1/24 7:48,22.104996,28.2995
2016/1/24 7:49,22.123499,28.326502
2016/1/24 7:50,22.1515,28.272
2016/1/24 7:51,22.120497,28.149998
2016/1/24 7:52,22.06579,27.988417
2016/1/24 7:53,22.071,27.959995
2016/1/24 7:54,22.095497,27.959995
2016/1/24 7:55,22.068003,27.959995
2016/1/24 7:56,22.059,27.959995
2016/1/24 7:57,22.0555,27.959995
2016/1/24 7:58,22.038422,27.959993
2016/1/24 7:59,21.998499,27.966995
2016/1/24 8:00,22.035496,27.986996
2016/1/24 8:01,21.956501,27.85
2016/1/24 8:02,21.959497,27.685505
2016/1/24 8:03,21.997366,27.726845
2016/1/24 8:04,21.946,27.6665
2016/1/24 8:05,21.928,27.579996
2016/1/24 8:06,21.952,27.609997
2016/1/24 8:07,21.946499,27.704998
2016/1/24 8:08,21.984,27.755505
2016/1/24 8:09,22.01684,27.770527
2016/1/24 8:10,22.016998,27.770004
2016/1/24 8:11,22.037998,27.77
2016/1/24 8:12,22.047503,27.854992
2016/1/24 8:13,22.048502,27.864996
2016/1/24 8:14,22.063684,27.959993
2016/1/24 8:15,22.046,27.959995
2016/1/24 8:16,22.0335,27.944992
2016/1/24 8:17,22.022,27.780003
2016/1/24 8:18,22.0375,27.819996
2016/1/24 8:19,22.0565,27.914999
2016/1/24 8:20,22.081049,27.959993
2016/1/24 8:21,22.094997,27.959995
2016/1/24 8:22,22.079496,27.959995
2016/1/24 8:23,22.082998,28.004993
2016/1/24 8:24,22.105999,28.049994
2016/1/24 8:25,22.143682,28.049994
2016/1/24 8:26,22.120996,28.049994
2016/1/24 8:27,22.111998,28.1
2016/1/24 8:28,22.095495,28.149998
2016/1/24 8:29,22.1345,28.100494
2016/1/24 8:30,22.125998,27.964493
2016/1/24 8:31,22.1221,28.035786
2016/1/24 8:32,22.097498,28.049994
2016/1/24 8:33,22.133503,28.000498
2016/1/24 8:34,22.1505,27.959995
2016/1/24 8:35,22.147999,27.959995
2016/1/24 8:36,22.143158,27.959993
2016/1/24 8:37,22.112995,27.869991
2016/1/24 8:38,22.130499,27.859995
2016/1/24 8:39,22.102,27.924997
2016/1/24 8:40,22.109,27.995993
2016/1/24 8:41,22.113155,28.049994
2016/1/24 8:42,22.128002,28.049994
2016/1/24 8:43,22.122498,28.054996
2016/1/24 8:44,22.170002,28.049994
2016/1/24 8:45,22.153,28.049994
2016/1/24 8:46,22.161,27.973495
2016/1/24 8:47,22.16842,27.959993
2016/1/24 8:48,22.144999,27.986994
2016/1/24 8:49,22.138502,28.049994
2016/1/24 8:50,22.145496,28.144999
2016/1/24 8:51,22.118994,28.149998
2016/1/24 8:52,22.124737,28.149996
2016/1/24 8:53,22.150997,28.164997
2016/1/24 8:54,22.137497,28.23
2016/1/24 8:55,22.135504,28.134995
2016/1/24 8:56,22.143,28.013998
2016/1/24 8:57,22.133997,27.959995
2016/1/24 8:58,22.145788,27.797373
2016/1/24 8:59,22.145498,27.779999
2016/1/24 9:00,22.125,27.805004
2016/1/24 9:01,22.108997,27.804993
2016/1/24 9:02,22.105501,27.934998
2016/1/24 9:03,22.115263,27.959993
2016/1/24 9:04,22.106497,27.991491
2016/1/24 9:05,22.097998,28.036493
2016/1/24 9:06,22.123999,28.049994
2016/1/24 9:07,22.130001,28.084995
2016/1/24 9:08,22.169,28.049994
2016/1/24 9:09,22.14316,28.049994
2016/1/24 9:10,22.153997,28.069998
2016/1/24 9:11,22.1735,28.144999
2016/1/24 9:12,22.151,28.149998
2016/1/24 9:13,22.174,28.149998
2016/1/24 9:14,22.166845,28.144733
2016/1/24 9:15,22.207003,28.149998
2016/1/24 9:16,22.2205,28.149998
2016/1/24 9:17,22.2045,28.149998
2016/1/24 9:18,22.188498,28.149998
2016/1/24 9:19,22.182499,28.154995
2016/1/24 9:20,22.196844,28.21842
2016/1/24 9:21,22.205004,28.009998
2016/1/24 9:22,22.202,27.889994
2016/1/24 9:23,22.205502,27.919998
2016/1/24 9:24,22.182,28.013992
2016/1/24 9:25,22.185265,28.049994
2016/1/24 9:26,22.207998,28.049994
2016/1/24 9:27,22.2505,28.064997
2016/1/24 9:28,22.2655,28.074993
2016/1/24 9:29,22.269497,28.054996
2016/1/24 9:30,22.252108,28.05526
2016/1/24 9:31,22.2285,28.144999
2016/1/24 9:32,22.247004,28.149998
2016/1/24 9:33,22.217001,28.149998
2016/1/24 9:34,22.255499,28.149998
2016/1/24 9:35,22.278503,28.149998
2016/1/24 9:36,22.251053,28.134207
2016/1/24 9:37,22.231998,28.049994
2016/1/24 9:38,22.237999,28.022995
2016/1/24 9:39,22.233997,28.000498
2016/1/24 9:40,22.207003,27.889994
2016/1/24 9:41,22.201582,27.907364
2016/1/24 9:42,22.194004,27.977993
2016/1/24 9:43,22.2105,28.049994
2016/1/24 9:44,22.216501,28.005
2016/1/24 9:45,22.225002,27.924994
2016/1/24 9:46,22.2275,27.889996
2016/1/24 9:47,22.231583,27.964731
2016/1/24 9:48,22.241505,27.959995
2016/1/24 9:49,22.2575,27.986994
2016/1/24 9:50,22.223501,28.040995
2016/1/24 9:51,22.2175,28.049994
2016/1/24 9:52,22.211054,28.049994
2016/1/24 9:53,22.173,28.049994
2016/1/24 9:54,22.216503,28.069996
2016/1/24 9:55,22.238,28.049994
2016/1/24 9:56,22.220001,28.049994
2016/1/24 9:57,22.183498,28.049994
2016/1/24 9:58,22.17684,28.049994
2016/1/24 9:59,22.164999,28.022999
2016/1/24 10:00,22.171999,27.89999
2016/1/24 10:01,22.171,27.859995
2016/1/24 10:02,22.176498,27.859995
2016/1/24 10:03,22.190527,27.859995
2016/1/24 10:04,22.2215,27.810003
2016/1/24 10:05,22.196001,27.760004
2016/1/24 10:06,22.175,27.839993
2016/1/24 10:07,22.162,27.830002
2016/1/24 10:08,22.138418,27.859995
2016/1/24 10:09,22.145502,27.84
2016/1/24 10:10,22.120497,27.760004
2016/1/24 10:11,22.118004,27.760004
2016/1/24 10:12,22.1535,27.760004
2016/1/24 10:13,22.155,27.765003
2016/1/24 10:14,22.177368,27.760004
2016/1/24 10:15,22.176498,27.742
2016/1/24 10:16,22.167002,27.670004
2016/1/24 10:17,22.175,27.670004
2016/1/24 10:18,22.183,27.710505
2016/1/24 10:19,22.169476,27.760004
2016/1/24 10:20,22.158,27.760004
2016/1/24 10:21,22.158499,27.819992
2016/1/24 10:22,22.167,27.859995
2016/1/24 10:23,22.187,27.859995
2016/1/24 10:24,22.206003,27.859995
2016/1/24 10:25,22.194212,27.859995
2016/1/24 10:26,22.188,27.895
2016/1/24 10:27,22.1905,27.959995
2016/1/24 10:28,22.217001,27.954996
2016/1/24 10:29,22.222502,27.959995
2016/1/24 10:30,22.22421,27.896837
2016/1/24 10:31,22.218502,27.859995
2016/1/24 10:32,22.226501,27.959995
2016/1/24 10:33,22.229498,27.959995
2016/1/24 10:34,22.231,27.959995
2016/1/24 10:35,22.232502,27.959995
2016/1/24 10:36,22.227894,27.959993
2016/1/24 10:37,22.2355,27.959995
2016/1/24 10:38,22.231,27.807001
2016/1/24 10:39,22.238997,27.575504
2016/1/24 10:40,22.223003,27.570004
2016/1/24 10:41,22.194736,27.570004
2016/1/24 10:42,22.157,27.439001
2016/1/24 10:43,22.1635,27.116497
2016/1/24 10:44,22.161001,26.924997
2016/1/24 10:45,22.147497,26.899998
2016/1/24 10:46,22.1135,26.929998
2016/1/24 10:47,22.110525,26.863152
2016/1/24 10:48,22.111996,26.884998
2016/1/24 10:49,22.122494,26.899998
2016/1/24 10:50,22.0845,26.924997
2016/1/24 10:51,22.087,27
2016/1/24 10:52,22.101051,26.973684
2016/1/24 10:53,22.080997,26.809994
2016/1/24 10:54,22.1115,26.894995
2016/1/24 10:55,22.103498,26.914997
2016/1/24 10:56,22.099497,27
2016/1/24 10:57,22.117895,27
2016/1/24 10:58,22.112997,27
2016/1/24 10:59,22.092499,27.036001
2016/1/24 11:00,22.115002,27.063
2016/1/24 11:01,22.102,27.0855
2016/1/24 11:02,22.131,27.021503
2016/1/24 11:03,22.116318,26.82105
2016/1/24 11:04,22.0835,26.700006
2016/1/24 11:05,22.067501,26.691004
2016/1/24 11:06,22.061,26.700006
2016/1/24 11:07,22.0625,26.700006
2016/1/24 11:08,22.087894,26.700006
2016/1/24 11:09,22.12,26.700006
2016/1/24 11:10,22.134003,26.730005
2016/1/24 11:11,22.133495,26.74
2016/1/24 11:12,22.142002,26.700006
2016/1/24 11:13,22.119497,26.700006
2016/1/24 11:14,22.118418,26.700006
2016/1/24 11:15,22.136002,26.623493
2016/1/24 11:16,22.1435,26.498005
2016/1/24 11:17,22.094997,26.429007
2016/1/24 11:18,22.094501,26.510004
2016/1/24 11:19,22.130526,26.60473
2016/1/24 11:20,22.149998,26.609995
2016/1/24 11:21,22.176497,26.618998
2016/1/24 11:22,22.168499,26.695505
2016/1/24 11:23,22.195997,26.700006
2016/1/24 11:24,22.1495,26.620998
2016/1/24 11:25,22.127367,26.386847
2016/1/24 11:26,22.1305,26.295004
2016/1/24 11:27,22.168001,26.320004
2016/1/24 11:28,22.175,26.320004
2016/1/24 11:29,22.140997,26.320004
2016/1/24 11:30,22.14158,26.320005
2016/1/24 11:31,22.1595,26.320004
2016/1/24 11:32,22.161999,26.275003
2016/1/24 11:33,22.209501,26.219997
2016/1/24 11:34,22.2345,26.13
2016/1/24 11:35,22.167997,26.066
2016/1/24 11:36,22.175787,26.019474
2016/1/24 11:37,22.205004,26.0345
2016/1/24 11:38,22.230501,26.119999
2016/1/24 11:39,22.229004,26.119999
2016/1/24 11:40,22.226503,26.119999
2016/1/24 11:41,22.171057,26.077368
2016/1/24 11:42,22.169003,26.030003
2016/1/24 11:43,22.227001,25.954996
2016/1/24 11:44,22.287498,25.994999
2016/1/24 11:45,22.309498,26.030502
2016/1/24 11:46,22.347366,26.034212
2016/1/24 11:47,22.331997,26.033
2016/1/24 11:48,22.321497,26.030003
2016/1/24 11:49,22.328999,26.021002
2016/1/24 11:50,22.363,25.908
2016/1/24 11:51,22.338997,25.853
2016/1/24 11:52,22.298944,25.829472
2016/1/24 11:53,22.297,25.749996
2016/1/24 11:54,22.285498,25.84
2016/1/24 11:55,22.329496,25.844997
2016/1/24 11:56,22.314999,25.925495
2016/1/24 11:57,22.281576,25.892101
2016/1/24 11:58,22.26,25.799997
2016/1/24 11:59,22.214499,25.685507
2016/1/24 12:00,22.191002,25.430002
2016/1/24 12:01,22.165998,25.264503
2016/1/24 12:02,22.144999,25.282503
2016/1/24 12:03,22.174738,25.288424
2016/1/24 12:04,22.194,25.300505
2016/1/24 12:05,22.171001,25.260004
2016/1/24 12:06,22.227,25.260004
2016/1/24 12:07,22.2485,25.269003
2016/1/24 12:08,22.206844,25.302637
2016/1/24 12:09,22.1785,25.2
2016/1/24 12:10,22.132996,25.160002
2016/1/24 12:11,22.141996,25.155502
2016/1/24 12:12,22.173,25.106005
2016/1/24 12:13,22.211504,25.070004
2016/1/24 12:14,22.21895,25.150528
2016/1/24 12:15,22.231,25.260004
2016/1/24 12:16,22.197002,25.230001
2016/1/24 12:17,22.194,25.170002
2016/1/24 12:18,22.289999,25.160002
2016/1/24 12:19,22.388426,25.176836
2016/1/24 12:20,22.517498,25.242996
2016/1/24 12:21,22.669003,25.199497
2016/1/24 12:22,22.804005,25.089998
2016/1/24 12:23,22.912998,24.999996
2016/1/24 12:24,23.0495,24.985497
2016/1/24 12:25,23.15842,24.887896
2016/1/24 12:26,23.2385,24.81
2016/1/24 12:27,23.3355,24.81
2016/1/24 12:28,23.443504,24.81
2016/1/24 12:29,23.513498,24.811003
2016/1/24 12:30,23.580526,24.79158
2016/1/24 12:31,23.623003,24.797504
2016/1/24 12:32,23.707996,24.806505
2016/1/24 12:33,23.793001,24.734503
2016/1/24 12:34,23.864498,24.820004
2016/1/24 12:35,23.904211,24.913681
2016/1/24 12:36,23.971498,24.929996
2016/1/24 12:37,24.031002,24.929996
2016/1/24 12:38,24.1065,24.929996
2016/1/24 12:39,24.175503,24.929996
2016/1/24 12:40,24.227001,24.934
2016/1/24 12:41,24.288948,24.950005
2016/1/24 12:42,24.331497,24.986004
2016/1/24 12:43,24.376001,25.055004
2016/1/24 12:44,24.4435,25.110004
2016/1/24 12:45,24.479,25.055006
2016/1/24 12:46,24.543684,24.983162
2016/1/24 12:47,24.555998,24.950005
2016/1/24 12:48,24.594995,24.953997
2016/1/24 12:49,24.637005,24.914993
2016/1/24 12:50,24.690998,24.859995
2016/1/24 12:51,24.764997,24.730007
2016/1/24 12:52,24.787367,24.633162
2016/1/24 12:53,24.791998,24.600006
2016/1/24 12:54,24.838999,24.670006
2016/1/24 12:55,24.866999,24.590006
2016/1/24 12:56,24.911003,24.570004
2016/1/24 12:57,24.94842,24.570004
2016/1/24 12:58,24.992,24.5775
2016/1/24 12:59,25.044,24.594995
2016/1/24 13:00,25.066998,24.719997
2016/1/24 13:01,25.087498,24.78
2016/1/24 13:02,25.116495,24.78
2016/1/24 13:03,25.130503,24.78
2016/1/24 13:04,25.172108,24.827368
2016/1/24 13:05,25.194504,24.811499
2016/1/24 13:06,25.223003,24.869997
2016/1/24 13:07,25.245,24.879997
2016/1/24 13:08,25.284,24.939999
2016/1/24 13:09,25.325262,24.851055
2016/1/24 13:10,25.359,24.768505
2016/1/24 13:11,25.386501,24.745005
2016/1/24 13:12,25.387503,24.740002
2016/1/24 13:13,25.399502,24.681002
2016/1/24 13:14,25.440002,24.560001
2016/1/24 13:15,25.446844,24.628424
2016/1/24 13:16,25.504498,24.620502
2016/1/24 13:17,25.535503,24.326996
2016/1/24 13:18,25.547,24.250492
2016/1/24 13:19,25.563501,24.379995
2016/1/24 13:20,25.586317,24.399996
2016/1/24 13:21,25.6215,24.364996
2016/1/24 13:22,25.626505,24.475
2016/1/24 13:23,25.635004,24.409996
2016/1/24 13:24,25.652502,24.399996
2016/1/24 13:25,25.697998,24.399996
2016/1/24 13:26,25.732103,24.422632
2016/1/24 13:27,25.7485,24.410002
2016/1/24 13:28,25.754004,24.435001
2016/1/24 13:29,25.757004,24.480003
2016/1/24 13:30,25.779003,24.420002
2016/1/24 13:31,25.815266,24.425793
2016/1/24 13:32,25.850498,24.333506
2016/1/24 13:33,25.877506,24.405502
2016/1/24 13:34,25.899002,24.420002
2016/1/24 13:35,25.935497,24.415003
2016/1/24 13:36,25.974737,24.395792
2016/1/24 13:37,25.976498,24.420002
2016/1/24 13:38,25.998499,24.510004
2016/1/24 13:39,26.014502,24.539997
2016/1/24 13:40,26.024502,24.515003
2016/1/24 13:41,26.024002,24.609995
2016/1/24 13:42,26.055264,24.580002
2016/1/24 13:43,26.072,24.515997
2016/1/24 13:44,26.1335,24.492998
2016/1/24 13:45,26.1525,24.404995
2016/1/24 13:46,26.154999,24.329994
2016/1/24 13:47,26.161053,24.329994
2016/1/24 13:48,26.147999,24.31
2016/1/24 13:49,26.163504,24.225002
2016/1/24 13:50,26.168003,24.155003
2016/1/24 13:51,26.174006,24.053507
2016/1/24 13:52,26.169003,24.130003
2016/1/24 13:53,26.193687,24.14053
2016/1/24 13:54,26.218502,24.121004
2016/1/24 13:55,26.253998,23.995003
2016/1/24 13:56,26.287998,23.881504
2016/1/24 13:57,26.286997,23.854504
2016/1/24 13:58,26.309473,23.802633
2016/1/24 13:59,26.267002,23.850004
2016/1/24 14:00,26.309,23.734997
2016/1/24 14:01,26.342503,23.619993
2016/1/24 14:02,26.321,23.574997
2016/1/24 14:03,26.310497,23.659996
2016/1/24 14:04,26.341051,23.563154
2016/1/24 14:05,26.379501,23.394993
2016/1/24 14:06,26.3375,23.562496
2016/1/24 14:07,26.283997,23.71
2016/1/24 14:08,26.309998,23.584995
2016/1/24 14:09,26.32474,23.535786
2016/1/24 14:10,26.3355,23.495993
2016/1/24 14:11,26.352,23.545496
2016/1/24 14:12,26.3685,23.389994
2016/1/24 14:13,26.34,23.429996
2016/1/24 14:14,26.35158,23.438942
2016/1/24 14:15,26.345001,23.481993
2016/1/24 14:16,26.353003,23.522997
2016/1/24 14:17,26.376505,23.399994
2016/1/24 14:18,26.376003,23.458996
2016/1/24 14:19,26.410501,23.300005
2016/1/24 14:20,26.435266,23.261581
2016/1/24 14:21,26.447002,23.265999
2016/1/24 14:22,26.4725,23.197994
2016/1/24 14:23,26.477497,23.256496
2016/1/24 14:24,26.522501,23.184498
2016/1/24 14:25,26.546844,23.179996
2016/1/24 14:26,26.553003,23.179996
2016/1/24 14:27,26.5565,23.179996
2016/1/24 14:28,26.5845,23.238499
2016/1/24 14:29,26.590002,23.279995
2016/1/24 14:30,26.5775,23.265497
2016/1/24 14:31,26.587896,23.269997
2016/1/24 14:32,26.631002,23.211496
2016/1/24 14:33,26.633999,23.174995
2016/1/24 14:34,26.631,23.070995
2016/1/24 14:35,26.675999,23.061995
2016/1/24 14:36,26.66842,23.079994
2016/1/24 14:37,26.691498,23.124994
2016/1/24 14:38,26.707998,23.043995
2016/1/24 14:39,26.716497,23.070995
2016/1/24 14:40,26.702,23.187994
2016/1/24 14:41,26.687,23.359999
2016/1/24 14:42,26.681578,23.448946
2016/1/24 14:43,26.660004,23.465
2016/1/24 14:44,26.680496,23.485
2016/1/24 14:45,26.703,23.47
2016/1/24 14:46,26.719498,23.404997
2016/1/24 14:47,26.719995,23.47
2016/1/24 14:48,26.722498,23.535004
2016/1/24 14:49,26.718496,23.570004
2016/1/24 14:50,26.716497,23.570004
2016/1/24 14:51,26.713497,23.565004
2016/1/24 14:52,26.718946,23.622107
2016/1/24 14:53,26.752499,23.519001
2016/1/24 14:54,26.744,23.334995
2016/1/24 14:55,26.755499,23.224997
2016/1/24 14:56,26.753002,23.265497
2016/1/24 14:57,26.6945,23.269997
2016/1/24 14:58,26.603157,23.269997
2016/1/24 14:59,26.513004,23.198498
2016/1/24 15:00,26.322498,23.005001
2016/1/24 15:01,26.329,23.070004
2016/1/24 15:02,26.321003,23.148003
2016/1/24 15:03,26.274212,23.317886
2016/1/24 15:04,26.232004,23.429995
2016/1/24 15:05,26.185505,23.399994
2016/1/24 15:06,26.170506,23.359995
2016/1/24 15:07,26.166,23.305002
2016/1/24 15:08,26.169504,23.364996
2016/1/24 15:09,26.232632,23.270529
2016/1/24 15:10,26.254498,23.160002
2016/1/24 15:11,26.270502,23.175003
2016/1/24 15:12,26.227001,23.284998
2016/1/24 15:13,26.158,23.399998
2016/1/24 15:14,26.15895,23.454731
2016/1/24 15:15,26.188501,23.364996
2016/1/24 15:16,26.227,23.210001
2016/1/24 15:17,26.255503,23.160002
2016/1/24 15:18,26.253,23.170002
2016/1/24 15:19,26.306498,23.115004
2016/1/24 15:20,26.328423,23.160002
2016/1/24 15:21,26.354,23.097004
2016/1/24 15:22,26.373001,23.119503
2016/1/24 15:23,26.388004,23.225002
2016/1/24 15:24,26.396002,23.290005
2016/1/24 15:25,26.457369,23.360523
2016/1/24 15:26,26.501999,23.279995
2016/1/24 15:27,26.477499,23.425
2016/1/24 15:28,26.459003,23.6265
2016/1/24 15:29,26.503998,23.474499
2016/1/24 15:30,26.52842,23.443686
2016/1/24 15:31,26.552002,23.560003
2016/1/24 15:32,26.558004,23.505001
2016/1/24 15:33,26.602997,23.540005
2016/1/24 15:34,26.632008,23.565004
2016/1/24 15:35,26.645004,23.574505
2016/1/24 15:36,26.683157,23.506842
2016/1/24 15:37,26.703497,23.48
2016/1/24 15:38,26.713497,23.560005
2016/1/24 15:39,26.708496,23.606003
2016/1/24 15:40,26.712997,23.570004
2016/1/24 15:41,26.737366,23.607897
2016/1/24 15:42,26.745499,23.710005
2016/1/24 15:43,26.762503,23.835495
2016/1/24 15:44,26.794003,23.708996
2016/1/24 15:45,26.821003,23.659996
2016/1/24 15:46,26.839499,23.679996
2016/1/24 15:47,26.856316,23.679996
2016/1/24 15:48,26.838001,23.679996
2016/1/24 15:49,26.862997,23.765497
2016/1/24 15:50,26.873001,23.729994
2016/1/24 15:51,26.900003,23.805494
2016/1/24 15:52,26.9,23.679996
2016/1/24 15:53,26.907999,23.751995
2016/1/24 15:54,26.898005,23.769997
2016/1/24 15:55,26.916498,23.724997
2016/1/24 15:56,26.941502,23.679996
2016/1/24 15:57,26.93947,23.679996
2016/1/24 15:58,26.964499,23.679996
2016/1/24 15:59,26.9965,23.674995
2016/1/24 16:00,26.997498,23.644997
2016/1/24 16:01,27.024002,23.733995
2016/1/24 16:02,27.045002,23.738495
2016/1/24 16:03,27.033686,23.769997
2016/1/24 16:04,26.971996,23.684496
2016/1/24 16:05,26.966501,23.679996
2016/1/24 16:06,26.962498,23.706995
2016/1/24 16:07,27.01,23.769997
2016/1/24 16:08,27.038424,23.817368
2016/1/24 16:09,27.048496,23.794996
2016/1/24 16:10,27.071497,23.715996
2016/1/24 16:11,27.106998,23.638498
2016/1/24 16:12,27.118,23.616497
2016/1/24 16:13,27.130499,23.605
2016/1/24 16:14,27.12737,23.652634
2016/1/24 16:15,27.100998,23.705494
2016/1/24 16:16,27.102997,23.770996
2016/1/24 16:17,27.123499,23.701502
2016/1/24 16:18,27.142498,23.680002
2016/1/24 16:19,27.15,23.647894
2016/1/24 16:20,27.171997,23.589998
2016/1/24 16:21,27.158499,23.589998
2016/1/24 16:22,27.154999,23.605
2016/1/24 16:23,27.179998,23.664999
2016/1/24 16:24,27.179499,23.695002
2016/1/24 16:25,27.212631,23.589998
2016/1/24 16:26,27.219503,23.589998
2016/1/24 16:27,27.254002,23.605
2016/1/24 16:28,27.147,23.715002
2016/1/24 16:29,27.194498,23.857502
2016/1/24 16:30,27.207895,23.880003
2016/1/24 16:31,27.262497,23.772503
2016/1/24 16:32,27.245502,23.730003
2016/1/24 16:33,27.271,23.735003
2016/1/24 16:34,27.194,23.790005
2016/1/24 16:35,27.155787,23.790005
2016/1/24 16:36,27.220999,23.790005
2016/1/24 16:37,27.226002,23.826004
2016/1/24 16:38,27.264496,23.839504
2016/1/24 16:39,27.323996,23.715002
2016/1/24 16:40,27.354496,23.7
2016/1/24 16:41,27.358944,23.626842
2016/1/24 16:42,27.386501,23.645
2016/1/24 16:43,27.3875,23.655
2016/1/24 16:44,27.396503,23.589998
2016/1/24 16:45,27.394001,23.615
2016/1/24 16:46,27.420527,23.589998
2016/1/24 16:47,27.429499,23.544998
2016/1/24 16:48,27.427502,23.589998
2016/1/24 16:49,27.465,23.513998
2016/1/24 16:50,27.470499,23.414501
2016/1/24 16:51,27.4425,23.485497
